Date,Title,Summary,Text,Link
 21 de Junho de 2022,RESULTADO DA MONITORIA CIC 2022/1,"Prezadas e prezados estudantes,
 
Segue o resultado dos alunos selecionados para atuarem como monitores nas turmas do CIC em 2022/1:
 
Monitoria Remunerada: https://unbbr-my.sharepoint.com/:x:/g/personal/bcc_cic_unb_br/Ebp97Ho6WJpLprZwDLxfRdIBXxHivJ74pp3pg1R9LxKWDA?e=Ryz8Ru:x:/g/personal/bcc_cic_unb_br/Ebp97Ho6WJpLprZwDLxfRdIBXxHivJ74pp3pg1R9LxKWDA?e=Ryz8Ru
Monitoria Voluntária: https://unbbr-my.sharepoint.com/:x:/g/personal/bcc_cic_unb_br/EVl52iPup1VKgOIL25Pni7YBIMGErhhChhdDDobcCq9pUQ?e=eiaGw1:x:/g/personal/bcc_cic_unb_br/EVl52iPup1VKgOIL25Pni7YBIMGErhhChhdDDobcCq9pUQ?e=eiaGw1
 
O professor da disciplina que cada aluno foi selecionado deverá entrar em contato durante essa semana informando sobre os procedimentos da monitoria.","RESULTADO DA MONITORIA CIC 2022/1					

Prezadas e prezados estudantes,
 
Segue o resultado dos alunos selecionados para atuarem como monitores nas turmas do CIC em 2022/1:
 
Monitoria Remunerada: https://unbbr-my.sharepoint.com/:x:/g/personal/bcc_cic_unb_br/Ebp97Ho6WJpLprZwDLxfRdIBXxHivJ74pp3pg1R9LxKWDA?e=Ryz8Ru:x:/g/personal/bcc_cic_unb_br/Ebp97Ho6WJpLprZwDLxfRdIBXxHivJ74pp3pg1R9LxKWDA?e=Ryz8Ru
Monitoria Voluntária: https://unbbr-my.sharepoint.com/:x:/g/personal/bcc_cic_unb_br/EVl52iPup1VKgOIL25Pni7YBIMGErhhChhdDDobcCq9pUQ?e=eiaGw1:x:/g/personal/bcc_cic_unb_br/EVl52iPup1VKgOIL25Pni7YBIMGErhhChhdDDobcCq9pUQ?e=eiaGw1
 
O professor da disciplina que cada aluno foi selecionado deverá entrar em contato durante essa semana informando sobre os procedimentos da monitoria.





					21/06/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/116-resultado-da-monitoria-cic-2022-1
 20 de Junho de 2022,Aluno do CIC é selecionado para programa de pesquisa no MIT,"Tiago Fernandes será o único brasileiro a participar do Summer Geometry Initiative no prestigiado Instituto de Tecnologia de Massachusetts.
Tiago Fernandes foi o único brasileiro dentre o seleto grupo selecionado para o programa de pesquisa Summer Geometry Initiative, do Instituto de Tecnologia de Massachusetts. Ele receberá uma bolsa de estudos para pesquisa em processamento geométrico.
Mais informações: https://sgi.mit.edu/sgi-2022-fellows","Aluno do CIC é selecionado para programa de pesquisa no MIT					

Tiago Fernandes será o único brasileiro a participar do Summer Geometry Initiative no prestigiado Instituto de Tecnologia de Massachusetts.
Tiago Fernandes foi o único brasileiro dentre o seleto grupo selecionado para o programa de pesquisa Summer Geometry Initiative, do Instituto de Tecnologia de Massachusetts. Ele receberá uma bolsa de estudos para pesquisa em processamento geométrico.
Mais informações: https://sgi.mit.edu/sgi-2022-fellows





					20/06/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/115-aluno-do-cic-e-selecionado-para-programa-de-pesquisa-no-mit
 31 de Maio de 2022,MONITORIA CIC 2022/1 - Inscrições Abertas,"Informamos que as inscrições para Monitoria nas disciplinas do CIC estão abertas através do formulário: https://forms.office.com/r/454AeNTzLD (deve ser usado o e-mail da UnB para acessar o formulário)
 
As inscrições estarão abertas até 23h59 do dia 08/06/2022.
O resultado da seleção dos monitores ocorrerá até dia 17/06/2022.
 
Algumas informações importantes:
 
É de única e responsabilidade do(a) aluno(a) interessado(a) a conferência dos dados fornecidos no formulário de inscrição da monitoria.
Você pode fazer inscrição para monitoria em várias turmas, tanto na categoria remunerada como voluntária, porém só poderá ser selecionado para uma monitoria.
 
Não é possível realizar duas monitorias em um mesmo semestre. Você ganhará créditos/bolsa somente para uma delas.
Preencha um novo formulário para cada inscrição que desejar. Por exemplo, se você deseja se inscrever para monitoria voluntária e remunerada de uma disciplina, preencha dois formulários, um para cada tipo de monitoria.
 
Para monitoria remunerada:
somente será aceito conta corrente no nome do monitor.
conta poupança não é aceito.","MONITORIA CIC 2022/1 - Inscrições Abertas					

Informamos que as inscrições para Monitoria nas disciplinas do CIC estão abertas através do formulário: https://forms.office.com/r/454AeNTzLD (deve ser usado o e-mail da UnB para acessar o formulário)
 
As inscrições estarão abertas até 23h59 do dia 08/06/2022.
O resultado da seleção dos monitores ocorrerá até dia 17/06/2022.
 
Algumas informações importantes:
 
É de única e responsabilidade do(a) aluno(a) interessado(a) a conferência dos dados fornecidos no formulário de inscrição da monitoria.
Você pode fazer inscrição para monitoria em várias turmas, tanto na categoria remunerada como voluntária, porém só poderá ser selecionado para uma monitoria.
 
Não é possível realizar duas monitorias em um mesmo semestre. Você ganhará créditos/bolsa somente para uma delas.
Preencha um novo formulário para cada inscrição que desejar. Por exemplo, se você deseja se inscrever para monitoria voluntária e remunerada de uma disciplina, preencha dois formulários, um para cada tipo de monitoria.
 
Para monitoria remunerada:
somente será aceito conta corrente no nome do monitor.
conta poupança não é aceito.





					31/05/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/114-monitoria-cic-2022-1-inscricoes-abertas
 25 de Maio de 2022,Round Table on Ethics in AI,Round table on Ethics in Artificial Intelligence with Jeanna Matthews (Co-chair IEEE-USA AI Policy Committee and ACM Technology Policy Subcommittee on AI and Algorithm Accountability - Clarkson University) Claude Kirchner (INRIA - French National Committee on Digital Ethics) Cansu Canca (Director AI ETHICS LAB - Northeastern University - Silicon Valley) Moderated by Mauricio Ayala-Rincón (Universidade de Brasília).  Será transmitida ao vivo no canal do CIC no dia 27/05 das 15h às 18h. Inscrições pelo SIGAA (Passo a passo 60 anos - Ethics in AI - Ética em Inteligência Artificial.pdf).,"Round Table on Ethics in AI					

Round table on Ethics in Artificial Intelligence with Jeanna Matthews (Co-chair IEEE-USA AI Policy Committee and ACM Technology Policy Subcommittee on AI and Algorithm Accountability - Clarkson University) Claude Kirchner (INRIA - French National Committee on Digital Ethics) Cansu Canca (Director AI ETHICS LAB - Northeastern University - Silicon Valley) Moderated by Mauricio Ayala-Rincón (Universidade de Brasília).  Será transmitida ao vivo no canal do CIC no dia 27/05 das 15h às 18h. Inscrições pelo SIGAA (Passo a passo 60 anos - Ethics in AI - Ética em Inteligência Artificial.pdf).





					25/05/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/113-round-table-on-ethics-in-ai
 20 de Maio de 2022,Concurso de Teses e Dissertações em Sistemas de Informação (CTDSI 2022) - 3º Lugar,"O Mestre José Antonio Siqueira de Cerqueira, orientado pela professora Dra. Edna Dias Canedo no PPPGI, ganhou o 3º lugar do Concurso de Teses e Dissertações em Sistemas de Informação (CTDSI 2022) do XVIII Simpósio Brasileiro de Sistemas de Informação (SBSI 2022).
 
Título: Exploring Ethical Requirements Elicitation for Applications in the Context of AI
 
Resumo: Ethical concerns arises from the proliferation of Artificial Intelligence (AI) based systems in use. AI ethics has been approached mainly in guidelines and principles, not providing enough practical guidance for developers. Hence, we aim to present RE4AI Ethical Guide and its evaluation. We used the Design Science Research methodology to understand the problem, present the guide and evaluate it through a focus group. The Guide is composed of 26 cards across 11 principles. We evaluated it with 5 AI professionals and our preliminary results reveal that it has the potential to facilitate the elicitation of ethical requirements. Thus, we contribute to bridge the gap between principles and practice by assisting developers to elicit ethical requirements and operationalise ethics in AI.
 
+ informações: https://josesiqueira.github.io/RE4AIEthicalGuide/","Concurso de Teses e Dissertações em Sistemas de Informação (CTDSI 2022) - 3º Lugar					

O Mestre José Antonio Siqueira de Cerqueira, orientado pela professora Dra. Edna Dias Canedo no PPPGI, ganhou o 3º lugar do Concurso de Teses e Dissertações em Sistemas de Informação (CTDSI 2022) do XVIII Simpósio Brasileiro de Sistemas de Informação (SBSI 2022).
 
Título: Exploring Ethical Requirements Elicitation for Applications in the Context of AI
 
Resumo: Ethical concerns arises from the proliferation of Artificial Intelligence (AI) based systems in use. AI ethics has been approached mainly in guidelines and principles, not providing enough practical guidance for developers. Hence, we aim to present RE4AI Ethical Guide and its evaluation. We used the Design Science Research methodology to understand the problem, present the guide and evaluate it through a focus group. The Guide is composed of 26 cards across 11 principles. We evaluated it with 5 AI professionals and our preliminary results reveal that it has the potential to facilitate the elicitation of ethical requirements. Thus, we contribute to bridge the gap between principles and practice by assisting developers to elicit ethical requirements and operationalise ethics in AI.
 
+ informações: https://josesiqueira.github.io/RE4AIEthicalGuide/





					20/05/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/112-concurso-de-teses-e-dissertacoes-em-sistemas-de-informacao-ctdsi-2022-3-lugar
 19 de Abril de 2022,Olimpíada Brasileira de Informática (OBI) 2022,"Inscrições abertas para a Fase 1 da OBI 2022 na Modalidade Programação, com sede na Universidade de Brasília - Campus Darcy Ribeiro. Participe! As inscrições na sede estarão disponíveis até 10 de junho no site: http://maratona.unb.br/obi
Coordenação Local: Profa. Roberta Barbosa Oliveira Prof. Vinícius Ruela Pereira Borges Prof. Guilherme Novaes Ramos","Olimpíada Brasileira de Informática (OBI) 2022					

Inscrições abertas para a Fase 1 da OBI 2022 na Modalidade Programação, com sede na Universidade de Brasília - Campus Darcy Ribeiro. Participe! As inscrições na sede estarão disponíveis até 10 de junho no site: http://maratona.unb.br/obi
Coordenação Local: Profa. Roberta Barbosa Oliveira Prof. Vinícius Ruela Pereira Borges Prof. Guilherme Novaes Ramos





					19/04/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/110-olimpiada-brasileira-de-informatica-obi-2022
 07 de Abril de 2022,Ferramenta Faciem: Reconhecimento Facial e Microsserviços aplicado à Gestão de Pessoas,"Evento de Extensão. Dia 18/04/2022 das 16h00 às 18h00
Evento de Extensão de lançamento da plataforma Faciem, para registro de presença de estudantes em cursos.
 
Este evento corresponde à apresentação da ferramenta Faciem para a comunidade do DF. O Faciem é fruto da parceria UnB, FAPDF e Finatec e utiliza técnicas de biometria por reconhecimento facial e geolocalização para gestão eficiente de pessoas. Como demonstração da aplicação, a ferramenta será utilizada no registro e controle de presença no próprio evento. As inscrições podem ser realizadas de acordo com as orientações dadas no site https://sites.google.com/view/projeto-f2dsys/inicio
 
+ informações: https://sites.google.com/view/projeto-f2dsys/inicio","Ferramenta Faciem: Reconhecimento Facial e Microsserviços aplicado à Gestão de Pessoas					

 
 
Evento de Extensão. Dia 18/04/2022 das 16h00 às 18h00
Evento de Extensão de lançamento da plataforma Faciem, para registro de presença de estudantes em cursos.
 
Este evento corresponde à apresentação da ferramenta Faciem para a comunidade do DF. O Faciem é fruto da parceria UnB, FAPDF e Finatec e utiliza técnicas de biometria por reconhecimento facial e geolocalização para gestão eficiente de pessoas. Como demonstração da aplicação, a ferramenta será utilizada no registro e controle de presença no próprio evento. As inscrições podem ser realizadas de acordo com as orientações dadas no site https://sites.google.com/view/projeto-f2dsys/inicio
 
+ informações: https://sites.google.com/view/projeto-f2dsys/inicio





					07/04/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/107-ferramenta-faciem-reconhecimento-facial-e-microsservicos-aplicado-a-gestao-de-pessoas
 06 de Abril de 2022,Capacitação em Inteligência Artificial UnB+Huawei,"Curso da UnB em parceria com a Huawei para estudantes conquistarem o certificado HCIA IA 3.0
 
Estão abertas as inscrições para o processo seletivo para participação na segunda turma do curso de formação HCIA-IA, promovido em parceria entre o CIC/UnB e HUAWEI. Cronograma da segunda turma: Inscrições: das 08h do dia 04/04/2022 às 23h59 do dia 13/04/2022. Resultado da seleção: até 23h59 do dia 15/04/2022. Matrícula no curso: até 23h59 do dia 18/04/2022. Início das aulas: 19h do dia 19/04/2022
 
+ informações: https://ictacademyunb.gigacandanga.net.br/","Capacitação em Inteligência Artificial UnB+Huawei					

 
Curso da UnB em parceria com a Huawei para estudantes conquistarem o certificado HCIA IA 3.0
 
Estão abertas as inscrições para o processo seletivo para participação na segunda turma do curso de formação HCIA-IA, promovido em parceria entre o CIC/UnB e HUAWEI. Cronograma da segunda turma: Inscrições: das 08h do dia 04/04/2022 às 23h59 do dia 13/04/2022. Resultado da seleção: até 23h59 do dia 15/04/2022. Matrícula no curso: até 23h59 do dia 18/04/2022. Início das aulas: 19h do dia 19/04/2022
 
+ informações: https://ictacademyunb.gigacandanga.net.br/





					06/04/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/103-capacitacao-em-inteligencia-artificial-unb-huawei-2
,UnB é campeã regional da Maratona de Programação!,"O time ""Posso mandar um WA?"" foi campeão da região Centro-Oeste na XXVI Maratona de Progamação SBC.
 
A Maratona de Programação é a etapa brasileira para as finais mundiais do concurso de programação, o International Collegiate Programming Contest. A competição promove nos estudantes a criatividade, a capacidade de trabalho em equipe, a busca de novas soluções de software e a habilidade de resolver problemas sob pressão.
 
 
+ informações: maratona.unb.br
 
Link para o placar final: http://scorelatam.naquadah.com.br/latam-2021/","UnB é campeã regional da Maratona de Programação!					

 
O time ""Posso mandar um WA?"" foi campeão da região Centro-Oeste na XXVI Maratona de Progamação SBC.
 
A Maratona de Programação é a etapa brasileira para as finais mundiais do concurso de programação, o International Collegiate Programming Contest. A competição promove nos estudantes a criatividade, a capacidade de trabalho em equipe, a busca de novas soluções de software e a habilidade de resolver problemas sob pressão.
 
 
+ informações: maratona.unb.br
 
Link para o placar final: http://scorelatam.naquadah.com.br/latam-2021/
 
 





					06/04/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/102-unb-e-campea-regional-da-maratona-de-programacao
 05 de Abril de 2022,EDITAL PARA SELEÇÃO DE BOLSISTAS - PROJETO GIGASISTEMICA,"O presente edital tem como objetivo selecionar 03 (três) bolsistas no nível de graduação ou superior para participar como assistentes de pesquisa no projeto GigaSistemica.
Chamada pública para seleção de bolsistas. Nível: graduação e pós-graduação. Projeto GigaSistemica – Projeto de Pesquisa/Inovação aprovado na 3a. Chamada do Edital Demanda Induzida 2021, FAP-DF. Prazo submissão: 15/04/22.
+ informações: https://gigacandanga.net.br/wp-content/uploads/2020/11/edital_selecao_bolsista_gigasitemica_30mar2022.pdf Acesse: https://gigacandanga.net.br/abertura-de-edital-projeto-gigasistemica/","EDITAL PARA SELEÇÃO DE BOLSISTAS - PROJETO GIGASISTEMICA					

O presente edital tem como objetivo selecionar 03 (três) bolsistas no nível de graduação ou superior para participar como assistentes de pesquisa no projeto GigaSistemica.
Chamada pública para seleção de bolsistas. Nível: graduação e pós-graduação. Projeto GigaSistemica – Projeto de Pesquisa/Inovação aprovado na 3a. Chamada do Edital Demanda Induzida 2021, FAP-DF. Prazo submissão: 15/04/22.
+ informações: https://gigacandanga.net.br/wp-content/uploads/2020/11/edital_selecao_bolsista_gigasitemica_30mar2022.pdf Acesse: https://gigacandanga.net.br/abertura-de-edital-projeto-gigasistemica/





					05/04/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/99-edital-para-selecao-de-bolsistas-projeto-gigasistemica
 29 de Março de 2022,SELEÇÃO DE CANDIDATOS ÀS VAGAS DO PROGRAMA DE PÓS-GRADUAÇÃO EM INFORMÁTICA PARA O CURSO DE MESTRADO E DOUTORADO ACADÊMICO PARA O PRIMEIRO PERÍODO LETIVO DE 2022,SELEÇÃO DE CANDIDATOS ÀS VAGAS DO PROGRAMA DE PÓS-GRADUAÇÃO EM INFORMÁTICA PARA O CURSO DE MESTRADO E DOUTORADO ACADÊMICO PARA O PRIMEIRO PERÍODO LETIVO DE 2022Edital torna público e estabelece as normas do processo seletivo para o preenchimento das vagas dos cursos de Mestrado Acadêmico e Doutorado Acadêmico do Programa de Pós-Graduação em Informática.+ informações e inscrições: https://inscricaoposgraduacao.unb.br/index.php?inscricao=editais,"SELEÇÃO DE CANDIDATOS ÀS VAGAS DO PROGRAMA DE PÓS-GRADUAÇÃO EM INFORMÁTICA PARA O CURSO DE MESTRADO E DOUTORADO ACADÊMICO PARA O PRIMEIRO PERÍODO LETIVO DE 2022					

SELEÇÃO DE CANDIDATOS ÀS VAGAS DO PROGRAMA DE PÓS-GRADUAÇÃO EM INFORMÁTICA PARA O CURSO DE MESTRADO E DOUTORADO ACADÊMICO PARA O PRIMEIRO PERÍODO LETIVO DE 2022Edital torna público e estabelece as normas do processo seletivo para o preenchimento das vagas dos cursos de Mestrado Acadêmico e Doutorado Acadêmico do Programa de Pós-Graduação em Informática.+ informações e inscrições: https://inscricaoposgraduacao.unb.br/index.php?inscricao=editais





					29/03/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/98-selecao-de-candidatos-as-vagas-do-programa-de-pos-graduacao-em-informatica-para-o-curso-de-mestrado-e-doutorado-academico-para-o-primeiro-periodo-letivo-de-2022
 07 de Março de 2022,Edital de Seleção de Bolsista de Pós Graduação Projeto SEMFOGO-DF,"O presente edital tem como objetivo selecionar 01 aluno no nível de pós-graduação para participar como bolsista de pesquisa no projeto SEM-FOGO DF.ITEM 1. Sobre o perfil dos bolsistasO bolsista deverá trabalhar 6 horas por dia nas atividades do projeto e não pode ter uma outra bolsa de pesquisa de qualquer agência de fomento (CAPES, CNPQ, Fundação de Apoio à Pesquisa do Distrito Federal ou de outro Estado da União).O perfil desejado dos bolsistas no nível de pós-graduação é o seguinte:1. Graduado ou faltar menos de 08 créditos para finalizar curso de graduação da área de Ciência da Computação ou Engenharia de Computação, Eletrônica, Software ou Elétrica ou Análise de Sistemas.2. Domínio das linguagens de programação tais como Javascript, C/C++ e Python.3. É desejável estar matriculado em curso de pós-graduação nas áreas de Ciência da Computação, Informática, Engenharia ou áreas afins4. Ter experiência de ao menos 02 anos como membro de equipe de projeto de pesquisa/inovação ou como bolsista de pesquisa/iniciação científica ou como membro de equipes de implantação e manutenção de infraestrutura de TI.5. É desejável possuir certificações profissionais em redes, inteligência artificial e plataformas distribuídas.6. Ter um excelente histórico escolar.Valor da Bolsa de Pesquisa : R$ 2.500,00
Edital completo no teams.","Edital de Seleção de Bolsista de Pós Graduação Projeto SEMFOGO-DF					

O presente edital tem como objetivo selecionar 01 aluno no nível de pós-graduação para participar como bolsista de pesquisa no projeto SEM-FOGO DF.ITEM 1. Sobre o perfil dos bolsistasO bolsista deverá trabalhar 6 horas por dia nas atividades do projeto e não pode ter uma outra bolsa de pesquisa de qualquer agência de fomento (CAPES, CNPQ, Fundação de Apoio à Pesquisa do Distrito Federal ou de outro Estado da União).O perfil desejado dos bolsistas no nível de pós-graduação é o seguinte:1. Graduado ou faltar menos de 08 créditos para finalizar curso de graduação da área de Ciência da Computação ou Engenharia de Computação, Eletrônica, Software ou Elétrica ou Análise de Sistemas.2. Domínio das linguagens de programação tais como Javascript, C/C++ e Python.3. É desejável estar matriculado em curso de pós-graduação nas áreas de Ciência da Computação, Informática, Engenharia ou áreas afins4. Ter experiência de ao menos 02 anos como membro de equipe de projeto de pesquisa/inovação ou como bolsista de pesquisa/iniciação científica ou como membro de equipes de implantação e manutenção de infraestrutura de TI.5. É desejável possuir certificações profissionais em redes, inteligência artificial e plataformas distribuídas.6. Ter um excelente histórico escolar.Valor da Bolsa de Pesquisa : R$ 2.500,00
Edital completo no teams. 





					07/03/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/96-edital-de-selecao-de-bolsista-de-pos-graduacao-projeto-semfogo-df
 24 de Fevereiro de 2022,Eleição do representante do IE no CONSUNI,,"Eleição do representante do IE no CONSUNI					










					24/02/2022				




		 A COMISSÃO ORGANIZADORA DA CONSULTA torna público que o professor Dr. Marcelo Ladeira foi indicado pela comunidade como representante do Instituto de Ciências Exatas no Conselho Universitário (CONSUNI). O Conselho Universitário é o órgão máximo da Universidade de Brasília e tem por atribuições, entre outras, formular as políticas globais da UnB. Mais informações serão dadas no Colegiado do CIC, que ocorrerá às 16 horas do dia 25/02/2022. O resultado da eleição será homologado pelo Conselho do IE. Mais informações: Este endereço de email está sendo protegido de spambots. Você precisa do JavaScript ativado para vê-lo.",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/95-eleicao-do-representante-do-ie-no-consuni
